track_id,track_name,track_popularity,duration_ms,artist_names,artist_ids,album_id,album_name,album_release_date,album_total_tracks
6Q3lFQgpvhA9VApFKLFZtZ,Strategy,85,168645,TWICE,7n2Ycct7Beij7Dj7meI4X0,14JkAa6IiFaOh5s0nMyMU9,KPop Demon Hunters (Soundtrack from the Netflix Film),2025-06-20,12
4Iu73sdCNxZXZUIyClMoPZ,Better Me For You (Brown Eyes),81,194120,Max McNown,340PS4ZcZ4UCBgyrXzEjcp,10hjsM00M8pghNdZRwOShY,Night Diving,2025-01-24,10
6yIaRllz0lCXuISYsqyCNH,Don’t Mind If I Do (ft. Ella Langley),72,218946,Riley Green; Ella Langley,2QMsj4XJ7ne2hojxt6v5eb; 6BRxQ8cD3eqnrVj6WKDok8,5tecOHW8icfevqfej3QEhg,Don’t Mind If I Do (ft. Ella Langley),2024-09-06,1
60L7pHYOWXkTYDkzXCQJWt,Ninja,62,230720,Young Thug,50co4Is1HCEo8bhOyUWKpn,7hzxRdC8GOeSextdGlvgyR,UY SCUTI,2025-09-26,21
3hpm0fTeSqlhJbnqAgaLZs,Marlboro Rojo,88,184173,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,1JpJzuM4uncCfCimVozkmy,111XPANTIA,2025-05-02,12
7Eb9i3xmiLuY5MiY6AhzzL,Last One To Know,72,177024,Gavin Adcock,5jG6uRqinuI83luutMpW6y,4zzLitRvQXzr4Eu2UVz0Nh,Last One To Know,2025-06-27,2
1jTe5liUdnRjbie1luBi6J,Is It a Crime,69,181334,Mariah the Scientist; Kali Uchis,7HO5fOXE4gh3lzZn64tX2E; 1U1el3k54VvEUzo3ybLPlM,7jafwvgoGHW0JJGxQMgOci,Is It a Crime,2025-07-31,2
726SEjbF3ToEbYbn43gnxl,Nice To Meet You,76,176000,Myles Smith,3bO19AOone0ubCsfDXDtYt,0BNzjDHvi3stIakYKnQoBY,A Minute...,2024-11-08,7
6wHpLMmp98aHcV8L1JFrj8,Eternity,88,189553,Alex Warren,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,"You'll Be Alright, Kid",2025-07-18,21
0WsC4ETIXyiHDMXRaPMvKe,wgft (feat. Burna Boy),79,184440,Gunna; Burna Boy,2hlmm7s2ICUX0LVIhVFlZQ; 3wcj11K77LjEY1PkEazffa,6l2aad6LJghHkbd0KX1f7w,The Last Wun,2025-08-08,25
5MnPcgXz4RXqx09nIqvHKX,Hello,74,155006,Cardi B,4kYSro6naA4h99UJvo89HB,1LsNb6mVitbLZCxnRsbCDJ,AM I THE DRAMA?,2025-09-19,23
2SsY5k7UWFqgye3PUMG3Oq,The Subway,89,252276,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,7GlwcUYHB99l7k13I2Hira,The Subway,2025-08-01,1
0InIeZW4P6VO7dUGRM4AKH,Sienna,88,224840,The Marías,2sSGPbdZJkaSE2AbcGOACx,03guxdOi12XJbnvxvxbpwG,Submarine,2024-05-31,14
7D0RhFcb3CrfPuTJ0obrod,Sparks,91,227093,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,6ZG5lRT77aJ3btmArcykra,Parachutes,2000-07-10,10
6vqyk3mbDBv3npTpctYoka,Camera,80,215511,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,20dY0uZi9SzfrcWYfiWGqH,Play,2025-09-12,13
727x6SZXGF0LfU2vi3rjaH,Darlin',69,165000,Chase Matthew,7HTLVyjNf0VRxfIgNcfRRH,1XXkk3jAPfmW5jyRbRON7x,We All Grow Up,2024-02-16,6
46aZJc0z1HHHSFxaIRxYSP,Breakin' Dishes,87,200573,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,2008-06-02,15
25jgQBxuUkGDdCG1WGKKN9,House Tour,88,169214,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,1aqg30bNvLSWgShZgX4oop,Man’s Best Friend,2025-08-29,12
2fKPqAXWZmXcWiEVxqIuFD,20 Cigarettes,50,160901,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,1o844O5I0qVpZKiePtIGcF,I’m The Problem,2025-05-16,37
5eFnCUhiO9OjpsarGok0wf,Went Legit,44,140538,G Herbo,5QdEbQJ3ylBnc3gsIASAT5,4jQAxiox9aNyRGRCTVI1Sa,Went Legit,2025-08-29,2
4QpuZ1Qbcd11aOtY1kGMRg,The Fall,75,197626,Cody Johnson,6zLBxLdl60ekBLpawtT63I,5CWUkGGArOj0vj7z1BogV0,Leather Deluxe Edition,2024-11-01,25
5FMyXeZ0reYloRTiCkPprT,Which One (feat. Central Cee),85,169134,Drake; Central Cee,3TVXtAsR1Inumwj472S9r4; 5H4yInM5zmHqpKIoMNAx4r,4TWJJZmgYm6tE6PzqpluQ0,Which One,2025-07-25,1
3gnBcl5KRYTzIQyCOQug6F,Dead (feat. Summer Walker),73,267441,Cardi B; Summer Walker,4kYSro6naA4h99UJvo89HB; 57LYzLEk2LcFghVwuWbcuS,1LsNb6mVitbLZCxnRsbCDJ,AM I THE DRAMA?,2025-09-19,23
4JI9FH3KOYOushudtnZt0z,Bodega Baddie,74,104062,Cardi B,4kYSro6naA4h99UJvo89HB,1LsNb6mVitbLZCxnRsbCDJ,AM I THE DRAMA?,2025-09-19,23
55lijDD6OAjLFFUHU9tcDm,WHERE IS MY HUSBAND!,91,196795,RAYE,5KKpBU5eC2tJDzf0wmlRp2,01sqwTOTrN9gaYQc1rr6Zw,WHERE IS MY HUSBAND!,2025-09-19,1
2fuYa3Lx06QQJAm0MjztKr,Let Down,89,299560,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,6dVIqQ8qmQ5GBnJ9shOYGE,OK Computer,1997-05-28,12
5RpGHqlGHRTGWzNPBKW08D,What's Goin On (feat. Lizzo),71,204351,Cardi B; Lizzo,4kYSro6naA4h99UJvo89HB; 56oDRnqbIiwx4mymNEv7dS,1LsNb6mVitbLZCxnRsbCDJ,AM I THE DRAMA?,2025-09-19,23
6M1vkKMDQZoh1sbH4asNcF,Pick It Up (feat. Selena Gomez),74,160782,Cardi B; Selena Gomez,4kYSro6naA4h99UJvo89HB; 0C8ZW7ezQVs4URX5aX7Kqx,1LsNb6mVitbLZCxnRsbCDJ,AM I THE DRAMA?,2025-09-19,23
2K6T1iKa7coghsISspjPv8,What Kinda Man,68,259022,Parker McCollum,0Z8XVUAOBPM4x12wKnFHEQ,53HiQCmdwiT4e7SHX74XdM,What Kinda Man,2024-09-13,1
1j15Ar0qGDzIR0v3CQv3JL,Gnarly,88,137316,KATSEYE,3c0gDdb9lhnHGFtP4prQpn,25oD4E4cwmG7SCQIoF3ez5,Gnarly,2025-04-30,1
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,87,156364,Bad Bunny,4q3ewBCX7sLwd24euuV69X,5K79FLRUCSysQnVESLcTdb,DeBÍ TiRAR MáS FOToS,2025-01-05,17
7gKxCvTDWwV9wBhdeBbr3l,Nice To Each Other,87,209000,Olivia Dean,00x1fYSGhdqScXBRpSj3DW,74sFrKGdI7ZBBVKrT9jtdV,Nice To Each Other,2025-05-30,1
6sGIMrtIzQjdzNndVxe397,So Easy (To Fall In Love),88,169000,Olivia Dean,00x1fYSGhdqScXBRpSj3DW,0l8zYqoUeBYg47Gmevq9HZ,The Art of Loving,2025-09-26,12
2GFawZaMjG8QLxiR4OD3db,Take Me Thru Dere,69,162826,Metro Boomin; Quavo; Breskii; YKNIECE; DJ Spinz,0iEtIxbK0KxaSlF7G42ZOp; 0VRj0yCOv2FXJNP47XQnx5; 2wVt4s4eHizk62Er2CLunw; 0W1zQBUWnDofTkc0APdaog; 7m4YY1JUSagIGuM9BL7KR1,48UcYpGBpoNhEJriPfZFWJ,Metro Boomin Presents: A Futuristic Summa (Hosted by DJ Spinz),2025-08-01,24
2fKnX8RINrl4eOG5klOhcZ,What An Awesome God,68,211866,Phil Wickham,5d1JhBfyb58upMXCZOdbQu,19rQaj9WUt61x4kiFOGRlc,What An Awesome God,2025-04-11,6
6dw6BquK0Mv72p6HpusqKN,Please Don't Go - Single Version,56,230533,KC & The Sunshine Band,3mQBpAOMWYqAZyxtyeo4Lo,1VyflnFsIEfcxPj4JgM5QR,Do You Wanna Go Party,1979-05-01,7
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),75,276493,Rupert Holmes,0TqIPD4IS1w4e30R38B3vj,163iYwl7Kdm9ayTnD4VyfN,Partners In Crime,1979-01-01,10
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,80,220626,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,2ZytN2cY4Zjrr9ukb2rqTP,Off the Wall,1979-08-10,10
0m4jVVZrsv0bLkAr1uM6UG,Do That To Me One More Time,65,256666,Captain & Tennille,7BEfMxbaqx6dOpbtlEqScm,6J8P3xCsQr5BPoEoukStSk,Make Your Move,1979-01-01,8
35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,68,163373,Queen,1dfeR4HaWDbWqFHLkxsg1d,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),1980-06-27,15
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",81,238746,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,5Dbax7G8SWrP9xyzkOvy2F,The Wall,1979-11-30,26
6wzbWsPbfIR0nBjSqdbV7m,"Call Me - Theme From ""American Gigolo"" / Remastered 2001",45,486933,Blondie,4tpUmLEVLCGFr93o8hFFIB,1VuNXmZV6eIfUwglRlM9Ya,Autoamerican (Remastered 2001),1980-11-01,15
5dIKF6uVJ206hj0pO0gg0I,Funkytown,47,469346,Lipps Inc.,0lwRI7lvmlRY5DiA5Xa6wQ,7FcKfoBTierCWheZ4OeLYg,Funkytown,2003-01-01,9
1p2qCWx9dM74mPIv8Vnm2f,Coming Up - 2011 Remaster,0,231880,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,1mODksGrJUHVAIIbPXB43v,McCartney II (Special Edition),1980-05-16,19
64UioB4Nmwgn2f4cbIpAkl,It's Still Rock and Roll to Me,72,176440,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,5sztejERqpktXEdemlUvU5,Glass Houses,1980-03-12,10
56BSwBKWHYldQOgYLHiehs,Magic,49,271666,Olivia Newton-John,4BoRxUdrcgbbq1rxJvvhg9,0dWzFLXRM8F1IsEYdKopAa,Xanadu,1980-01-01,10
6Hu6dzwlvoyg3zBUC8k4BK,Sailing,73,256146,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,2m2nl8cBT7bEgIA6LLmgah,Christopher Cross,1979,9
3spmBjPY8HCNCR6Y0H7Ahd,Upside Down,32,244826,Diana Ross,3MdG05syQeRYPPcClLaUGl,2r05fWtfSBpLSj4L7V7Ix9,Diana,1980-05-22,8
57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,73,214653,Queen,1dfeR4HaWDbWqFHLkxsg1d,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),1980-06-27,15
1pTGc8pwyo6xtgXBKCBcFn,Woman in Love,68,231840,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,5mMebbufullX8FIhpCxwCt,Guilty,1980-09-23,9
4jPKdEJ5DNYv08C0BXaC11,Lady,0,235720,Kenny Rogers,4tw2Lmn9tTPUv7Gy7mVPI4,0AtWFXOdX6hnMIXRfpYoyS,A Love Song Collection,2008-01-01,17
7tqQI7nmRAqX0g8bIYDXmF,(Just Like) Starting Over - Remastered 2010,54,236546,John Lennon,4x1nvY2FN8jxqAFA0DA02H,1NWA2fPLUAW5df7UGI5thp,Double Fantasy,1980-11-17,14
3lGBRoe3c6oV398Xwgf7c7,The Tide Is High - Remastered 2001,53,280266,Blondie,4tpUmLEVLCGFr93o8hFFIB,1VuNXmZV6eIfUwglRlM9Ya,Autoamerican (Remastered 2001),1980-11-01,15
3K7Q9PHUWPTaknlbFPThn2,Celebration,71,298866,Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,2kc4mhFRsoIRVD0XEYnwhI,Celebrate!,1980-09-29,8
4w3tQBXhn5345eUXDGBWZG,9 to 5,76,162466,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,64Ky1tqKPfwxhJs6msphWd,9 To 5 And Odd Jobs,1980,10
0zvNHIL7ci0ZzIoWU6RO2u,I Love a Rainy Night,64,191066,Eddie Rabbitt,0jgAONnsHxrwAlhkMUVS78,6DLnBf2xooYa5UniuggpnD,All Time Greatest Hits,1991,10
4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,73,200293,REO Speedwagon,55vs7NT1KxcFjbMC4y202E,0X4ZNTZw7SYgrp5rlBQC3N,Hi Infidelity (30th Anniversary Edition),1980,19
0D6qZlc6vNR7PDW2RKGPsV,Rapture - Remastered 2001,44,391426,Blondie,4tpUmLEVLCGFr93o8hFFIB,1VuNXmZV6eIfUwglRlM9Ya,Autoamerican (Remastered 2001),1980-11-01,15
7cDzJyC95jtGO9zAeZsWOg,Kiss on My List,63,264986,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,4LniALl9S6YedTFdiZWOMS,Voices,1980,11
1qvDt6W8oaTO9Q4pFNMFEm,Morning Train (Nine to Five) - Edit,59,200826,Sheena Easton,5dcOK4stT4JDkP6Dqhbz5s,7bNpYL4bvBMLRyafghBrCs,Take My Time,1981,16
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,79,228000,Kim Carnes,5PN2aHIvLEM98XIorsPMhE,3iMwQk5yE0UDDKbLCdcxZA,Mistaken Identity,1981-01-01,10
3UIrjB1DBYNFWGQSPzcv6f,Stars On 45 - Original 12-Inch Version,38,586946,Stars On 45,4r8b3Hr0AMhzhAg75le0Gx,7ETEBrmP4raFhNnyqeltsh,Stars On 45 - The Very Best Of ...,1984,13
3FDAd5vW4P7xe1GBNOLyfD,The One That You Love,64,259000,Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,1aEMnQLoZHDjibEDcisTMJ,The One That You Love,1981,10
5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,74,194120,Rick Springfield,6IFXsrXBpwbIqtOUOiAa3p,4KKFWTePKtgb6mOwFDqxYa,Working Class Dog,1981-03-13,13
4lxURgzko5Jizais6YqF3p,Endless Love,47,266360,Lionel Richie; Diana Ross,3gMaNLQm7D9MornNILzdSl; 3MdG05syQeRYPPcClLaUGl,50KSMauwzAF7qCVWutvO3b,Endless Love (Soundtrack),2011-01-01,11
5fnOrhQ4KgT5irGCjIccGH,Arthur's Theme (Best That You Can Do),75,234493,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0QXYfxXpKeLlr3hueenIHB,Arthur - The Album [Original Soundtrack],2008-02-19,9
5HQ639Z3ms3hnZx0KfWnkp,Private Eyes,72,217200,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,7rfpaXxmQG7dnFycZjLae0,Private Eyes (Expanded Edition),1981,13
3hVrI7snZMTmHCnbwME47u,Physical,0,224773,Olivia Newton-John,4BoRxUdrcgbbq1rxJvvhg9,4L84oUhMXsdbKSJ5LUuOQl,Physical,1981-01-01,10
41dDygR3r7e926oGUXfrLt,I Can't Go for That (No Can Do),73,307306,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,7rfpaXxmQG7dnFycZjLae0,Private Eyes (Expanded Edition),1981,13
1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,70,216533,The J. Geils Band,69Mj3u4FTUrpyeGNSIaU6F,48joW5905AMbTFLvy8ZWch,Freeze Frame,1981,9
0gtAXJn0GMDNPyZMh76qGL,I Love Rock and Roll,21,171213,Joan Jett Tribute Band,3V2twUpKOHrTGWZtdf2Tal,0d46fAXed00IK1603ClpRs,World's Greatest Rock Anthems - the Only Rock Tributes Album You'll Ever Need! (Deluxe Version),2010-03-29,40
3hBgVOpgET0AGtdwc5D8Qy,Chariots Of Fire,0,211208,Vangelis,4P70aqttdpJ9vuYFDmf7f6,365COQVY3FyrwwOkVUO5Ay,Themes,1989-01-01,14
4Ri6zooVIqzEHDs54REPbs,Ebony And Ivory,0,226033,Stevie Wonder; Paul McCartney,7guDJrEfX3qb6FEbdPA5qi; 4STHEaNw4mPZ2tzheohgXB,4XR5zKQWrX2uPcF3YEYlrL,Tug Of War,1982-04-26,13
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,78,236920,The Human League,1aX2dmV8XoHYCOQRxjPESG,3ls7tE9D2SIvjTmRuEtsQY,Dare!,1981,10
2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,78,243773,Survivor,26bcq2nyj5GB7uRr558iQg,4PT9VulQaQP6XR1xBI2x1W,Eye Of The Tiger,1982,9
2E2ZVy2fxslpAUgbb4zu84,Abracadabra,70,308373,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,0afS7TjKOoq8LzTx9CgOnu,Abracadabra,1982-06-15,10
5nDSJO4909uNzMcZH3CggS,Hard to Say I'm Sorry - 2009 Remaster,62,221826,Chicago,3iDD7bnsjL9J4fO298r0L0,1I5t0om003Ikyhs8Ks3t8C,Chicago 16 (Expanded Edition),1982-06-07,14
43btz2xjMKpcmjkuRsvxyg,Jack & Diane,73,254493,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,4gouGcdQn9OvjX42xnWrF0,American Fool,1982,10
5rfJ2Bq2PEL8yBjZLzouEu,Who Can It Be Now?,76,201293,Men At Work,0f3EsoviYnRKTkmayI3cux,4HDJMKkwAMVFewqfZcmf84,Business As Usual,1981-11-09,10
0Co8hKbjUy273NrGliGdWZ,Up Where We Belong,0,233240,Joe Cocker; Jennifer Warnes,3pFCERyEiP5xeN2EsPXhjI; 1BwHztAQKypBuy5WBEdJnG,7aP5c3ADIf5bmA1G80C4Cc,The Best of Joe Cocker,1993-03-01,12
7AslBsiVLQAGrmFmi79ZeK,Truly,63,200506,Lionel Richie,3gMaNLQm7D9MornNILzdSl,5R8J87WpdqO4t4pB4F4LNJ,Lionel Richie,1982,11
1h1qkQ7wt8EVoTGiAnQLLe,Hey Mickey,21,259267,Tiffany,4C3uGP8vRDzxrhJxZiOjTe,0grH6MrGkaHJrvruCYNYig,Greatest Hits of The '80s & Beyond,2011-05-31,21
4aKIs5t9TqP59btlCGPrgw,Maneater,3,271893,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,5nDQAU3K52JimAaShsZoSn,H2O,1982,14
3ZZq9396zv8pcn5GYVhxUi,Down Under,79,222320,Men At Work,0f3EsoviYnRKTkmayI3cux,4HDJMKkwAMVFewqfZcmf84,Business As Usual,1981-11-09,10
2374M0fQpWi3dLnB54qaLX,Africa,86,295893,TOTO,0PFtn5NtBbbUNbU9EAmIWF,62U7xIHcID94o20Of5ea4D,Toto IV,1982-04-08,10
3ir8K4Cba553mOjsl8ZCJ0,"Baby, Come To Me",0,215386,Patti Austin; James Ingram,0JxChc2w5fwTGbXKfc4cRd; 5bTTx0CRvZj1kRJwUsWWYo,51oC5RMgyUMWhIH9iHUltg,Every Home Should Have One,1981-12-15,10
7J1uxwnxfQLu4APicE5Rnj,Billie Jean,85,294226,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,2ANVost0y2y52ema1E9xAZ,Thriller,1982-11-30,9
0EMmVUYs9ZZRHtlADB88uz,Come On Eileen,2,287306,Dexys Midnight Runners,4QTVePrFu1xuGM9K0kNXkk,0QNluXFRHFyRVDiBHXmstK,Too Rye Ay,1982-08,15
3BovdzfaX4jb5KFQwoPfAw,Beat It,81,258399,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,2ANVost0y2y52ema1E9xAZ,Thriller,1982-11-30,9
0F0MA0ns8oXwGw66B2BSXm,Let's Dance - 1999 Remaster,1,457133,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,37KYBt1Lzn4eJ4KoCFZcnR,Let's Dance (1999 Remaster),1983-04-14,8
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,75,237053,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,0BK4XIgJ3AublHWN48vNzS,What a Feelin',1983-11-02,15
2sXp9Qmvc7mRaDBjBgcGGi,Every Breath You Take - Remastered 2003,1,253886,The Police,5NGO30tJxFlKixkPSgXcFE,7yDxJXFPl88Dt9kBo0dDD6,Synchronicity,1983-06-01,11
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,84,216933,Eurythmics; Annie Lennox; Dave Stewart,0NKDgy9j66h3DLnN8qu1bB; 5MspMQqdVbdwP6ax3GXqum; 7gcCQIlkkfbul5Mt0jBQkg,5jNDWA19BJbE24x1UUJGRY,Sweet Dreams (Are Made Of This),1983-01-04,16
1xPSDf8z4dH46gkvlLtvDO,Maniac,6,244706,Michael Sembello,771qBvjnXOH9Azr6lKy6FB,5rdy0MyO9GklJMgqfAJOSQ,Flashdance Original Soundtrack From The Motion Picture,1983-01-01,10
6kCJMxv445L2okuTiou1fR,Tell Her About It,60,229200,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,3R3x4zIabsvpD3yxqLaUpc,An Innocent Man,1983-08-08,10
45eF0AQGCTgkUJ3FoIYrbe,Total Eclipse of the Heart,0,418000,Bonnie Tyler,0SD4eZCN4Kr0wQk56hCdh2,4bDeFxQb8zr1HDed1ElE1w,Faster Than The Speed Of Night,1983-07-16,9
4WrwO9Un3ji5wnNySDGHwQ,Islands In The Stream,0,249880,Kenny Rogers; Dolly Parton,4tw2Lmn9tTPUv7Gy7mVPI4; 32vWCbZh0xZ4o9gkz4PsEU,0AtWFXOdX6hnMIXRfpYoyS,A Love Song Collection,2008-01-01,17
28uI9fFNHCelCuLS613SVi,All Night Long (All Night),41,385693,Lionel Richie,3gMaNLQm7D9MornNILzdSl,3alZBOvPaK3hgMEEymw4Yr,Can't Slow Down,1983-01-01,8
5AbrdOBpQBsokNEoHCBdph,Say Say Say - Remastered 2015,0,235693,Paul McCartney; Michael Jackson,4STHEaNw4mPZ2tzheohgXB; 3fMbdgg4jU18AjLCKBhRSm,46IdfvRRwqRTOynQpLKM9A,Pipes Of Peace,1983-10-28,11
0GTK6TesV108Jj5D3MHsYb,Owner of a Lonely Heart,75,268506,Yes,7AC976RDJzL2asmZuz7qil,6nNlTIiFd3J06W0rJiiwlz,90125 (Deluxe Version),1983-06-01,15
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered 2002,75,252773,Culture Club,6kz53iCdBSqhQCZ21CoLcc,51NPMfa9QfxsYtqzcB2VfY,Colour By Numbers (Remastered / Expanded Edition),1983-10-01,15
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,77,241599,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,3REUXdj5OPKhuDTrTtCBU0,1984 (Remastered),1984-01-04,9
2vz1CsL5WBsbpBcwgboTAw,"Footloose - From ""Footloose"" Soundtrack",71,226826,Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,4FZ9s0pelFSliPWhVEWRcC,Footloose (15th Anniversary Collectors' Edition),1984,13
3cKgbanUbfrBeoFQtO6rf5,Against All Odds (Take a Look at Me Now) - 2016 Remaster,44,205413,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,5HgotyRoL2KtJElB8fBToi,The Singles,2016-10-14,33
0mHyWYXmmCB9iQyK18m3FQ,Hello,58,251106,Lionel Richie,3gMaNLQm7D9MornNILzdSl,3alZBOvPaK3hgMEEymw4Yr,Can't Slow Down,1983-01-01,8
0RMo4bixbZYfzuJ4AYBLu9,Let's Hear It for the Boy,0,260493,Deniece Williams,5jNGQ7VOU87x5402JjhTtd,5qTVD92ekJhIRUYmxSJWpa,Let's Hear It For The Boy,1984,10
7o9uu2GDtVDr9nsR7ZRN73,Time After Time,80,241333,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,1FvdZ1oizXwF9bxogujoF0,She's So Unusual,1983-10-14,10
3gsIAou7LjiL3ayF9dR46V,The Reflex,39,266933,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,1A1AKj7tAopU9MIZgWdSP9,Seven and the Ragged Tiger,1983-11-21,9
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,4,352906,Prince,5a2EaR3hamoenG9rDuVn8j,7nXJ5k4XgRj5OLg9m8V3zc,Purple Rain,1984-06-25,9
3m0y8qLoznUYi73SUBP8GI,Ghostbusters,72,245253,Ray Parker Jr.,0NyzfcGDZZ6GM25EBG9BYK,0epcJ1L57tp3SF30aKyeWa,Ghostbusters (Original Motion Picture Soundtrack) [2016],2016-07-15,14
3ErsOxqe2RmXkR65wkygDz,What's Love Got to Do with It - 2015 Remaster,71,230240,Tina Turner,1zuJe6b1roixEKMOtyrEak,7gVHUNPQr0AE2A0Yf5MjqR,Private Dancer (30th Anniversary Issue),1984-05-29,25
1Qrdlkgg9I4J7r3P4kZNwr,Missing You,72,269760,John Waite,2TPyCsRoh2tjeZLTQ2ojlj,65Uo74eW8L3zXUxSOlSm6H,No Brakes,1984-01-01,9
0QeI79sp1vS8L3JgpEO7mD,Let's Go Crazy,4,280000,Prince,5a2EaR3hamoenG9rDuVn8j,7nXJ5k4XgRj5OLg9m8V3zc,Purple Rain,1984-06-25,9
0kVE2yBjTwnFqbsrXRKg5Y,I Just Called To Say I Love You,41,376293,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,1AAuMu5oxFp50SARjalkEO,Selections From The Original Soundtrack The Woman In Red,1984-08-28,8
270N4xGB60dza0AoB1tT9a,Caribbean Queen (No More Love On the Run),53,475226,Billy Ocean,5IDs1CK15HegSAhGEbSYXo,0gNeqVQyUq6SYzVSq7Suuo,Suddenly (Expanded Edition),1984-09-12,13
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,79,231333,Wham!,5lpH0xAS4fVfLkACg9DAuM,02f3y3NTsddjdUMoNiBppI,Make It Big,1984-10-23,8
4mOLsya7jOsaONExOxpryV,Out of Touch,51,261000,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,5HzH1Tj5Zg77b5proAft1c,Big Bam Boom (Expanded Edition),1984,13
1ZPlNanZsJSPK5h9YZZFbZ,Like a Virgin,71,218626,Madonna,6tbjWDEIzxoDsBA1FuhfPW,2IU9ftOgyRL2caQGWK1jjX,Like a Virgin,1984-11-12,11
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,84,304786,Foreigner,6IRouO5mvvfcyxtPDKMYFN,4oQhDQDKMeI6IMlwpXt3j8,Agent Provocateur,1984,10
6KsgCYcZKPcBRDNGhiZWRR,Careless Whisper,59,392266,George Michael,19ra5tSw0tWufvUp8GotLo,02f3y3NTsddjdUMoNiBppI,Make It Big,1984-10-23,8
5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,75,294773,REO Speedwagon,55vs7NT1KxcFjbMC4y202E,35KafpmKh0nDLzBLV75MpR,Wheels Are Turnin',1984-11-05,9
6fkvIT9KFKxO8poBeKfaEf,One More Night - 2016 Remaster,71,288973,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,1rVhockt4RAiZFaK3M3zPB,No Jacket Required (2016 Remaster),1985-01-25,11
3Z2tPWiNiIpg8UMMoowHIk,We Are The World,68,427333,U.S.A. For Africa,7sF6m3PpW6G6m6J2gzzmzM,2O6gXGWFJcNrLYAqDINrDa,We Are The World,1985-01-01,1
