track_id,track_name,artist_names,album_id,album_name,album_release_date,release_year,artist_ids,duration_ms,album_total_tracks,track_popularity,genre
7ePFDzrnLt3Ynqgy2UFWri,"December, 1963 (Oh What a Night!)",The Four Seasons,0NUEQILaBzavnzcMEs4buZ,The Very Best of Frankie Valli & The 4 Seasons,2003-01-14 00:00:00+00:00,2003.0,4uHsvbEomrfo1KXllQ9K3s,201093,20,57,doo-wop; motown; northern soul
11gfsr13S8qsfN48IILcHU,Make It with You,Bread,27PnJozrSZByyLlqFtiVtx,The Best of Bread,1973-06-01 00:00:00+00:00,1973.0,70ZTdbPEcEugBNay4MvxfL,192200,20,57,soft rock; yacht rock
0IaMMHVbpJ0LrRAeigWOXr,Again,Janet Jackson,7qIuZgsMkRuh7rzi4qVcpg,Janet,1993-05-18 00:00:00+00:00,1993.0,4qwGe91Bz9K2T8jXTZ815W,227133,28,57,new jack swing
307kcWJQNMdiYYKj1LgClU,Come See About Me,The Supremes,05pI1Rx1HQ4KA0a0e3PJlV,Where Did Our Love Go,1964-08-31 00:00:00+00:00,1964.0,57bUPid8xztkieZfS7OlEV,163093,12,57,classic soul; motown; northern soul; soul
7tJnjRY2js0yXtNUWE4fgF,The Living Years,Mike + The Mechanics,0d8h3wYNXHFKVeIedrehrs,Living Years,N/A,N/A,2yTUYhIf8fxptTIy3KLuJD,330266,10,57,soft rock
2bbeNsFmjZqdoDhjLsKNWe,Bailamos,Enrique Iglesias,183XphT974zDxwM5QxETET,Enrique,1999-11-23 00:00:00+00:00,1999.0,7qG3b048QCHVRO5Pv1T5lw,214066,13,57,latin; latin pop
2IcqY68BxP1ONPi3ME6aje,"Evergreen (Love Theme from ""A Star Is Born"")",Barbra Streisand,435mubtZvkoTYIPXWy3seP,A Star Is Born,N/A,N/A,7jmTilWYlKOuavFfmQAcu6,184800,11,56,adult standards; classic country; country; outlaw country
6dw6BquK0Mv72p6HpusqKN,Please Don't Go - Single Version,Kc & The Sunshine Band,1VyflnFsIEfcxPj4JgM5QR,Do You Wanna Go Party,1979-05-01 00:00:00+00:00,1979.0,3mQBpAOMWYqAZyxtyeo4Lo,230533,7,56,disco
1hTUFqJuQAMjXVGwUPWDqi,We Can Work It Out - Remastered 2015,The Beatles,7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),2000-11-13 00:00:00+00:00,2000.0,3WrFJ7ztbogyGnTHbHJFl2,135693,27,56,classic rock; psychedelic rock
1cy5US2dffz6QGBAIzOGkq,I'll Be Loving You (Forever),New Kids On The Block,0W7mquARagPr9V1N0nHYgK,Hangin' Tough,1988-09-02 00:00:00+00:00,1988.0,55qiaow2sDYtjqu1mwRua6,263933,10,56,
2SWBfqj1FrS8t8z56G55rP,I Got You Babe,Sonny & Cher,5QzkzMcvCJSk30pQS2mqia,The Beat Goes On: Best Of,1991-11-05 00:00:00+00:00,1991.0,71lGEtP9qYXDsSXjfexTqO,193840,21,56,
6fA7akEuTUL3dW1V0GELaZ,Bent,Matchbox Twenty,2HqQR5SkxWX7uUWaxlLksn,Mad Season,2000-05-23 00:00:00+00:00,2000.0,3Ngh2zDBRPEriyxQDAMKd1,256133,13,56,post-grunge
0i7O5MtSTXvR4BEY7stpjF,Hang On Sloopy,The Mccoys,17dRh7ma3OpZSdmWc5LT1H,Hang On Sloopy: The Best Of The McCoys,1995-06-06 00:00:00+00:00,1995.0,6etIM3JbzGPxTdfNWWfsVH,231800,22,56,
3RZMzCvYsmJ0u2ioKTOsmJ,Honky Tonk Women - Mono Version,The Rolling Stones,0aqZJlugIkTUWW1sa4BANp,Hot Rocks 1964-1971,1971-12-20 00:00:00+00:00,1971.0,22bE4uQ6baNwSHPVcDxLCe,179386,21,56,classic rock; rock
4QelFzhVgLomeQhvKrwM1S,Blue Velvet,Bobby Vinton,4qK4QZUSp8QdoMEm9mrzyA,The Best Of Bobby Vinton,2004-06-22 00:00:00+00:00,2004.0,6bOYtKnpLPQSfMpS2ilotK,168093,14,56,adult standards; doo-wop
61uAY9xdzYiIbYJ07XvKso,Big Bad John,Jimmy Dean,2vCenQXDX4DqtRShqJzCci,The Best Of Jimmy Dean,2004-06-22 00:00:00+00:00,2004.0,1RaDKTFXuy0qA8YV1h9SwC,182560,16,56,classic country
4xiaE15ARCs5CVPA6J8gmC,Eternal Flame,The Bangles; Susanna Hoffs,6Zryl3gseZcPOYq3KnPXf9,Everything,1988-10-18 00:00:00+00:00,1988.0,51l0uqRxGaczYr4271pVIC; 2Sc4ukCRllIu02LZfHF0RL,235666,13,56,jangle pop; power pop
4a01ClusxuZiloOK5UgLUn,You Keep Me Hangin' On,The Supremes,5BrLn546krr08d9UvOj73k,"The Supremes Sing Holland, Dozier, Holland",1967-01-23 00:00:00+00:00,1967.0,57bUPid8xztkieZfS7OlEV,163280,12,56,classic soul; motown; northern soul; soul
5npMYgysWSKOIVXj2szeLn,Vogue - Edit,Madonna,38nngL1nidjNYdHvJ3xJED,I'm Breathless,1990-03-22 00:00:00+00:00,1990.0,6tbjWDEIzxoDsBA1FuhfPW,289560,12,56,
4Af8yzidDPc520TFd4TmkE,Don't Leave Me This Way,Thelma Houston,6lap95wPl0DwJva1FLGIfx,The Best Of,1998-01-01 00:00:00+00:00,1998.0,3sgUnR8TF35euWEV07RPyO,217733,16,56,disco; motown
391TUcoPonqYykPkSZ5Z9U,Save the Last Dance for Me,The Drifters,6sWL3HHXGkqlST0rfWXvBU,Save the Last Dance for Me,N/A,N/A,1FqqOl9itIUpXr4jZPIVoT,154960,12,56,doo-wop; motown
1EM23A621Z0QyTlWKu7T1l,Can't Nobody Hold Me Down (feat. Mase),Puff Daddy; Mase,4OGaOZUHLhSeiicZB909aL,No Way Out,N/A,N/A,18WzSVxhKR3EcfIAB3Vp7c; 1wiBLzTI7z9RUwEpNPdFT6,231160,17,55,old school hip hop
6nEkxYIEnrbYH7h1hJ8Xn6,She Loves You - Mono / Remastered,The Beatles,7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),2000-11-13 00:00:00+00:00,2000.0,3WrFJ7ztbogyGnTHbHJFl2,140920,27,55,classic rock; psychedelic rock
5PM96PMKMfD1lLX2lryUsG,Oh Sheila,Ready For The World,7J4vN1d089or6LJDdIQxdg,Ready For The World,1985-01-01 00:00:00+00:00,1985.0,6h29EZDlc2NTvmCUe4yoXV,240093,9,55,new jack swing; quiet storm
7lL2lMWNtzOcf5HnEudNgn,Everyday People,Sly & The Family Stone,4he7R24eqd1EbF9kegiAK8,R&B: From Doo-Wop To Hip-Hop,1999-10-08 00:00:00+00:00,1999.0,5m8H6zSadhu1j9Yi04VLqD,139506,39,55,classic soul; funk; funk rock; motown; soul
3GQETOg4ZXyQ1jEFqfMoac,I Will Follow Him,Peggy March,5R0M6bpjLmFutJBcFhqNlg,I Will Follow Him,1963-12-10 00:00:00+00:00,1963.0,5EVZqrbIyEYGGite2sMhDk,148160,18,55,schlager
4XmsMIMjvDIFEjeY3ycMzW,All 4 Love,Color Me Badd,17mrdLXkhmlY36jRm9cUbw,C.M.B.,1991-07-23 00:00:00+00:00,1991.0,1QtIfAa6y7w2JhxYJhYeUG,211493,12,55,new jack swing
1hwN2eAwsXgktvw9Qe8TrP,Photograph,Ringo Starr,6zjenDV68SpvM3oEhorTDm,Ringo,1973-01-01 00:00:00+00:00,1973.0,6DbJi8AcN5ANdtvJcwBSw8,239760,13,55,
4GBNnoGf1FgsPtsgghZ381,I Got Better,Morgan Wallen,1o844O5I0qVpZKiePtIGcF,I’m The Problem,2025-05-16 00:00:00+00:00,2025.0,4oUHIQIBe0LHzYfvXNW4QM,204963,37,55,country
6yEAAIEHu4GcUFptg5W9kI,Don't You (Forget About Me),Simple Minds,2yrEJ5xNvTdEEFuTtcku9M,The Breakfast Club,1985-01-01 00:00:00+00:00,1985.0,6hN9F0iuULZYWXppob22Aj,260866,10,55,new wave
5HAv1Ckfe50DUjv8ghwTrz,Escapade,Janet Jackson,4OD3LU6001esAtFshDX46M,Rhythm Nation 1814,1989-09-19 00:00:00+00:00,1989.0,4qwGe91Bz9K2T8jXTZ815W,283933,20,55,new jack swing
74jMwg2zsFMICzW3Wems6h,"Bump, Bump, Bump (feat. P. Diddy)",B2K; Diddy,5DimfXX31HuU0yxW0Ca5Uj,Greatest Hits,N/A,N/A,51d3rUlLuMh7EW09aMe7yj; 59wfkuBoNyhDMQGCljbUbA,282533,10,55,east coast hip hop; hip hop
2dEVFDQ9Z9Gyl73yhoKl65,Look Away - 2009 Remaster,Chicago,1Z9Rlkd9LAYTZcU2TU7BZY,Chicago 19 (Expanded Edition),1988-06-20 00:00:00+00:00,1988.0,3iDD7bnsjL9J4fO298r0L0,242960,13,55,soft rock; yacht rock
11VApNQCWLJdzxWrlmwzUa,Say So (feat. Nicki Minaj),Doja Cat; Nicki Minaj,2cpCmPs5Efp7w7Cv0LKcuG,Say So (feat. Nicki Minaj),2020-05-01 00:00:00+00:00,2020.0,5cj0lLjcoR7YOSnhnX0Po5; 0hCNtLu0JehylgoiP8L4Gh,206220,1,55,
6UaocmOO1bO7YwfHv9Kqcy,Midnight Train to Georgia,Gladys Knight & The Pips,1KedFSRT6J8cWV4cCG06kE,The Way We Were: The Best Of Gladys Knight & The Pips,2009-03-26 00:00:00+00:00,2009.0,0TF2NxkJZPQoX1H53rEFM1,280093,36,55,classic soul; motown; northern soul; soul
3F2YXxSOC9dPmxXdrh6mYl,Hold On To The Nights,Richard Marx,3C2cO3wo4f2bLzOpFypgmZ,Richard Marx,1987-01-01 00:00:00+00:00,1987.0,0grdhNhiRLFBaFVyybqsj6,316040,10,55,soft rock
6Hy22YDN9HJMRlJP1LwnJy,Duke of Earl,Gene Chandler,2VmU63FIBsGgQYItCvsYkl,The Duke Of Earl,1962-01-01 00:00:00+00:00,1962.0,52uMkSFt2RVO6XxTEt5VeW,147841,23,54,doo-wop; northern soul
4dhPbGPssNpV6pSEtgTmO7,Heaven,Bryan Adams,7LPkGn9WJkguua8oZtaHxa,Reckless,1984-11-05 00:00:00+00:00,1984.0,3Z02hBLubJxuFJfhacLSDc,245148,10,54,
0X3d9gx7UDYgcwwkgTeNLR,Seasons in the Sun,Terry Jacks,2JcwQwy2KY3CEIzHUC30wG,Radio Hits Of the '70s,2006-07-18 00:00:00+00:00,2006.0,09dDdtfi4mWLdC2BHOrIrl,209346,13,54,
5AMvBCtX2rspUdoeJ9IsPN,Wild Wild West (feat. Dru Hill & Kool Mo Dee),Will Smith; Dru Hill; Kool Moe Dee,38ZO2nTo4L4PNtubKwtiAk,Willennium,1999-11-16 00:00:00+00:00,1999.0,41qil2VaGbD194gaEcmmyx; 1255GTUKNCLCTvH9ctD4cT; 2RE8NwNxsOyuNZDD0jRxHP,268453,15,54,east coast hip hop; new jack swing; old school hip hop; quiet storm; r&b
3IDsegNBHC4pjGCOMTQYlU,"Baby, Baby",Amy Grant,6YbWlg2x8aIHASDTunWF8H,Heart In Motion,N/A,N/A,72Nhcx7prNk2ZCxhx0Y5es,236973,11,54,ccm; christian; christmas
5KG2ahk1cONbHvg3dBdTbx,Mr. Lonely,Bobby Vinton,4qK4QZUSp8QdoMEm9mrzyA,The Best Of Bobby Vinton,2004-06-22 00:00:00+00:00,2004.0,6bOYtKnpLPQSfMpS2ilotK,161373,14,54,adult standards; doo-wop
4gxs9En3aoaOm2J5wNMMm9,I Feel Fine - Remastered 2009,The Beatles,6126O4XLYAfzU3961ziahP,The Beatles 1962 - 1966 (Remastered),1973-04-01 00:00:00+00:00,1973.0,3WrFJ7ztbogyGnTHbHJFl2,140400,26,54,classic rock; psychedelic rock
5ZaDUleherOLBbHk2PU1Kr,Another Day in Paradise - 2016 Remaster,Phil Collins,1t89giOgPycfALwe2NuVf8,...But Seriously (2016 Remaster),1989-11-20 00:00:00+00:00,1989.0,4lxfqrEsLX6N1N4OCSkILp,323040,12,54,soft rock
6FEKEO3y7QFcMwoGeR0GtU,Crimson & Clover,Tommy James & The Shondells,5IL9KRDDd1L4m6f9SKS0yN,Tommy James and The Shondells: Anthology,N/A,N/A,01hRNr3yF5bYnPq4wZ88iI,209800,27,54,
3NpsJc5SOINskuK3z08Q9C,No Scrubs,Tlc,04LFXnEBkVE6mZfxGeCLbM,Fanmail,1999-02-23 00:00:00+00:00,1999.0,0TImkz4nPqjegtVSMZnMRq,214440,17,54,
263Iuyk08ks1v6FIudUIGD,Get Off Of My Cloud - Mono Version,The Rolling Stones,2p2xSwHP4rTPzNCaOveDIP,December’s Children (And Everybody’s),1965-12-04 00:00:00+00:00,1965.0,22bE4uQ6baNwSHPVcDxLCe,175080,12,54,classic rock; rock
7tqQI7nmRAqX0g8bIYDXmF,(Just Like) Starting Over - Remastered 2010,John Lennon,1NWA2fPLUAW5df7UGI5thp,Double Fantasy,1980-11-17 00:00:00+00:00,1980.0,4x1nvY2FN8jxqAFA0DA02H,236546,14,54,christmas
6jrp8qBMJO6vhAeYVAsdk9,Cold Hearted,Paula Abdul,7zduRJgS6v79QmNUhKGozu,Forever Your Girl,1988-01-01 00:00:00+00:00,1988.0,4PpmBoqphQusNFsxuVKb6j,231400,10,53,
1rIy3lkFJnMsTLZpxFmYU8,Release Me,Wilson Phillips,1Xi55xFMaymXdSWshmxhw2,Wilson Phillips,1990-05-08 00:00:00+00:00,1990.0,1yMYjh77WgOVafRkI50mim,295693,10,53,
2d7fRuDlFZfKIoSuf8bhGv,3,Britney Spears,2ti2e8J05nwg9ikcMjW8aS,The Essential Britney Spears,2014-07-29 00:00:00+00:00,2014.0,26dSoYclwsYLMAKD3tpOr4,205533,32,53,pop
2sZIclzhHlH8tzf7wry9hK,Harper Valley P.T.A.,Jeannie C. Riley,43obe0SQxjP4aFRyyj3QRg,Harper Valley P.T.A. (The Plantation Recordings 1968-70),2013-09-30 00:00:00+00:00,2013.0,3MIwMeYV8vmgQFbbRiJTp2,194400,58,53,classic country
3GGcwG519BTMdvMeFy7meT,Lady Marmalade,Patti Labelle,2fgrmnOGJzwU79xlHe4Iub,Best Of Patti Labelle,N/A,N/A,0ty0xha1dbprYIUAQufkFn,235266,8,53,philly soul; quiet storm
2GOGDZ9wAJbmznIstAxiU4,Everybody Wants To Rule The World,Tears For Fears,7y7459SFZReE5Wec4hejv5,Songs From The Big Chair,1985-02-25 00:00:00+00:00,1985.0,4bthk9UfsYUYdcFyqxmSUU,251480,8,53,new wave; synthpop
7D97JnBT73FWUh9KmRvP9M,If You Wanna Be Happy,Jimmy Soul,52RYT3SK1MzjGDOfcDupUA,"Frank Guida Presents: Jimmy Soul ""If You Wanna Be Happy""",2012-01-10 00:00:00+00:00,2012.0,7k4MYPtpz3fAViMuuLi9ry,143000,10,53,
6poribUG9PSY1eudyCjJTS,Open Your Heart,Madonna,6fmnT17jc2Sc69q3nza1eD,True Blue,1986-06-30 00:00:00+00:00,1986.0,6tbjWDEIzxoDsBA1FuhfPW,253453,11,53,
270N4xGB60dza0AoB1tT9a,Caribbean Queen (No More Love On the Run),Billy Ocean,0gNeqVQyUq6SYzVSq7Suuo,Suddenly (Expanded Edition),1984-09-12 00:00:00+00:00,1984.0,5IDs1CK15HegSAhGEbSYXo,475226,13,53,yacht rock
58pTPJPBjw1xL9OcLcQczU,I Remember Everything (feat. Kacey Musgraves),Zach Bryan; Kacey Musgraves,6iiQFr91jK794wZRDMSXkp,I Remember Everything (feat. Kacey Musgraves),2023-08-24 00:00:00+00:00,2023.0,40ZNYROS4zLfyyBSs2PGe2; 70kkdajctXSbqSMJbQO424,227195,1,53,country; red dirt
6MyRJF1ttIyBTFLoqzCRwV,Grillz,Nelly; Paul Wall; Ali & Gipp,4HoOCDgXlVRn7WfRtn4fMC,Sweatsuit,2005-11-25 00:00:00+00:00,2005.0,2gBjLmx6zQnFGQJCAQpRgw; 0k7Xl1pqI3tu8sSEjo5oEg; 01ZpL2TZ4QxYNDLc70RIiT,271160,17,53,crunk; southern hip hop
3lGBRoe3c6oV398Xwgf7c7,The Tide Is High - Remastered 2001,Blondie,1VuNXmZV6eIfUwglRlM9Ya,Autoamerican (Remastered 2001),1980-11-01 00:00:00+00:00,1980.0,4tpUmLEVLCGFr93o8hFFIB,280266,15,53,
4oV4dVj0evVFhjPLvUz8w8,Mandy,Barry Manilow,2GAmoT3vdSG2OKA1pwFjwG,Ultimate Manilow,2002-02-04 00:00:00+00:00,2002.0,3alW3LYQS8K29z8C8NSLIX,197733,20,53,adult standards; yacht rock
4PEeZ2U4UfP2Jo8EtIOjus,96 Tears,? & The Mysterians,0wyrlx6SxiNFuTpmfwH7cr,96 Tears,N/A,N/A,3ZZHB1Xh2PM88QTMiqHB62,176866,12,53,acid rock; garage rock; proto-punk
7lY8aoN3wUR3NY4nUwigPv,"Paint It, Black - (Original Single Mono Version)",The Rolling Stones,1IeXdR2ptc5Jhxmko89CgE,Singles 1965-1967,2004-07-12 00:00:00+00:00,2004.0,22bE4uQ6baNwSHPVcDxLCe,224133,25,52,classic rock; rock
2QlPByrmEO9XciNBXCrawR,Roll With It,Steve Winwood,6EGZHq3euiuESgxmzhIfSN,Roll With It,1988-01-01 00:00:00+00:00,1988.0,5gxynDEKwNDgxGJmJjZyte,320733,8,52,soft rock; yacht rock
3RJof5CojqlbgZ5adHw50O,When I'm With You,Sheriff,23sISo3WqoIysj2AHHem3V,Sheriff,1982-01-01 00:00:00+00:00,1982.0,5jllns7VtBfhF3AyjvZP8d,238040,10,52,glam metal
0ZjTS5zoXFR2w9QMRweDhs,What a Fool Believes,The Doobie Brothers,0WV0QzJJowSjqZ6C9KlrcR,"Best of The Doobies, Volume II",1995-06-27 00:00:00+00:00,1995.0,39T6qqI0jDtSWWioX8eGJz,219573,10,52,classic rock; soft rock; southern rock; yacht rock
2qh2VGAOYFXLsMbdATRf6w,Rock Me Gently,Andy Kim,1yBUWYxGG5j1fjzSkrMY0C,Greatest Hits,2008-01-01 00:00:00+00:00,2008.0,5MYBNUKoFf9LAg30ByaBli,208333,13,52,
6UjlpJhUqOQqv0hrb38IDI,Best of My Love,The Emotions,30OwtFBugzMGsAYhXzEBEP,The Best Of The Emotions: Best Of My Love,N/A,N/A,64CuUOOirKmdAYLQSfaOyr,219933,16,52,disco; motown
3t4EJY6cTsb6FyP1EQzajK,Baby Don't Forget My Number,Milli Vanilli,6s8bfXrXEqaFFmAi02m7k4,All Or Nothing,1988-11-14 00:00:00+00:00,1988.0,3vRclCt9VnNhYIxFMQCxuM,249640,13,52,
1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Nelly; Murphy Lee; Diddy,52TqKxbJkOBsbjKxlKgLwu,Bad Boy 20th Anniversary Box Set Edition,2016-08-12 00:00:00+00:00,2016.0,2gBjLmx6zQnFGQJCAQpRgw; 07W0YfsvHM7Mw7Bq48Mb0A; 59wfkuBoNyhDMQGCljbUbA,293666,80,52,east coast hip hop; hip hop
4FdDorlbJTVHcH3djLbIfn,Ode To Billie Joe,Bobbie Gentry,05I1EsreLq47JU8pypj7TR,Ode To Billie Joe,1967-08-21 00:00:00+00:00,1967.0,4E9w0bms6HcEppFlWjeW2d,255001,10,52,
3ohLnESFgYACPMCkoTOzqE,The Twist,Chubby Checker,4I4NKz4jIy7hYke8jvCpPA,The Best Of Chubby Checker 1959-1963,2005-01-01 00:00:00+00:00,2005.0,7qQJQ3YtcGlqaLg5tcypN2,153760,24,52,rock and roll
0NpvdCO506uO58D4AbKzki,Sherry,Frankie Valli & The Four Seasons,0NUEQILaBzavnzcMEs4buZ,The Very Best of Frankie Valli & The 4 Seasons,2003-01-14 00:00:00+00:00,2003.0,6mcrZQmgzFGRWf7C0SObou,152160,20,52,doo-wop; motown; northern soul
537yo062QIz16oQOgxmul3,Human,The Human League,5PHV7kFMuDYufMWOy68gNx,Crash,N/A,N/A,1aX2dmV8XoHYCOQRxjPESG,265320,13,52,new wave; synthpop
7fLkHVJAJLENmSvhrEHZxV,A Whole New World (Aladdin's Theme),Peabo Bryson; Regina Belle; Disney,29EiOQJnxWlX5nVOWQpu3u,Aladdin (Original Motion Picture Soundtrack),1992-01-01 00:00:00+00:00,1992.0,49iKbKGqgn8OESkW5WduX0; 3J9tQvcK0bY3CcVcgRELxH; 3xvaSlT4xsyk6lY1ESOspO,250400,21,52,quiet storm
6gpEUabUe4Qtc0jek4BC50,Burn - Radio Mix,Usher,5adyyJ9rxUeRoDcCz19Ke1,Burn,2004-03-08 00:00:00+00:00,2004.0,23zg3TcAtWQy7J6upgbUnj,256653,2,51,r&b
3JjY2L2bqql54j1SjnjQ23,(Can't Live Without Your) Love And Affection - Remastered 2017,Nelson,3bF75h2NG3y918xMulJ2UI,After The Rain (Remastered),1990-06-26 00:00:00+00:00,1990.0,5jJcbGPjjyEhAoU02ynHaA,236435,10,51,aor; arena rock; glam metal; glam rock
3wsPg2KrRYZFi0inIFa41x,Do Ya Think I'm Sexy,Rod Stewart,5A6h58VvAuMEhrWK7XxGdh,Do Ya Think I'm Sexy? / Scarred and Scared,N/A,N/A,2y8Jo9CKhJvtfeKOsYzRdT,325813,2,51,soft rock
6aL6pPBaTMGgM558mplSnj,I Can't Get Next To You,The Temptations,2CabyXUOSQqxUaPEw2FrnK,Puzzle People,1969-01-01 00:00:00+00:00,1969.0,3RwQ26hR2tJtA8F9p2n7jG,174933,11,51,classic soul; motown; soul
5KNbCF0FpIWuPE8x6bhGgw,You're In Love,Wilson Phillips,1Xi55xFMaymXdSWshmxhw2,Wilson Phillips,1990-05-08 00:00:00+00:00,1990.0,1yMYjh77WgOVafRkI50mim,291866,10,51,
4c68Z9wLdHc36y3CNjwQKM,Southern Nights,Glen Campbell,5MrXG5mhgenrHar4S8iQdy,Glen Campbell - The Capitol Years 1965 - 1977,2011-01-01 00:00:00+00:00,2011.0,59hLmB5DrdihCYtNeFeW1U,178640,46,51,classic country
67YIAxlMlfSNmbnt83zGKh,I'll Be There For You,Bon Jovi,7CNtnpBoG1lsUBWwpnJjwv,New Jersey,1988-09-13 00:00:00+00:00,1988.0,58lV9VcRSjABbAbfWS6skp,346586,12,51,glam metal; rock
78VG6M1i7JQXBdygmWFwye,Everybody Loves Somebody,Dean Martin,6anBFHbt3PaNwDKWbsVkzG,The Reprise Years,2013-11-19 00:00:00+00:00,2013.0,49e4v89VmlDcFCMyDv9wQ9,161640,40,51,adult standards; big band; christmas; swing music
1xvGuRbLxTkpb5UdUG7HME,Could've Been,Tiffany,0ORrRtBqjERyBBZWSsSw9C,Tiffany,1987-01-01 00:00:00+00:00,1987.0,4C3uGP8vRDzxrhJxZiOjTe,212693,10,51,
68K0qD0VDqdm0eWXsGqnvM,I Knew I Loved You,Savage Garden,5S4ycMpNlcTpLaO7u6mkkb,Truly Madly Completely - The Best of Savage Garden,2005-11-01 00:00:00+00:00,2005.0,3NRFinRTEqUCfaTTZmk8ek,251253,17,51,
2x45xqISlmmDJqxOqr8BuS,With Or Without You - Remastered 2007,U2,5vBZRYu2GLA65nfxBvG1a7,The Joshua Tree,1987-03-10 00:00:00+00:00,1987.0,51Blml2LZPmy7TTiAg47vQ,295520,11,51,rock
5tcR6nVpY1JRDyDcK0K60f,Oh Girl,The Chi-Lites,3sTSxqixe7nXq5STqXOGD3,The Ultimate Chi-Lites,N/A,N/A,7BFr36uI1dzJyo6tpa5Ued,217520,35,51,classic soul; motown; philly soul; soul
3l2hbXdvmaH3tUd3qWLKgm,I Am Woman,Helen Reddy,1gzSC9J3Ffyl2m2MCVO4c1,I Am Woman,N/A,N/A,0Sq7oGrYEe0BDmb13wgjOO,205880,10,51,
0Ui8KPWZbJJQ2Y0CIQuVqX,Paperback Writer - Remastered 2015,The Beatles,7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),2000-11-13 00:00:00+00:00,2000.0,3WrFJ7ztbogyGnTHbHJFl2,138200,27,51,classic rock; psychedelic rock
4mOLsya7jOsaONExOxpryV,Out of Touch,Daryl Hall & John Oates,5HzH1Tj5Zg77b5proAft1c,Big Bam Boom (Expanded Edition),N/A,N/A,77tT1kLj6mCWtFNqiOmP9H,261000,13,51,soft rock; yacht rock
5PuAFxKmqG72uKyoo11zpQ,(You're) Having My Baby,Paul Anka; Odia Coates,5yekdvOvjZ0Zptw76gpL95,Anka,N/A,N/A,7ceUfdWq2t5nbatS6ollHh; 3UgUTRbDBLMcRCantpTWIe,156293,10,51,adult standards; northern soul
7z38bideBRvGAgjXe2SECm,Opposites Attract,Paula Abdul,7zduRJgS6v79QmNUhKGozu,Forever Your Girl,1988-01-01 00:00:00+00:00,1988.0,4PpmBoqphQusNFsxuVKb6j,265373,10,51,
4twhYPDyCP6ICeW3TtQVxP,Lovin' You,Minnie Riperton,1Zc6fY5TjkirFsQIeX7KFL,Capitol Gold: The Best Of Minnie Riperton,1993-01-01 00:00:00+00:00,1993.0,2i1IdHG5w0wiSmJGoqAGlj,203506,17,50,
2fKPqAXWZmXcWiEVxqIuFD,20 Cigarettes,Morgan Wallen,1o844O5I0qVpZKiePtIGcF,I’m The Problem,2025-05-16 00:00:00+00:00,2025.0,4oUHIQIBe0LHzYfvXNW4QM,160901,37,50,country
1mP8BJQBRZWjSQLVmxQEyG,There'll Be Sad Songs (To Make You Cry),Billy Ocean,7oUQQI3USlnBTUeN6KXXoo,Love Zone (Expanded Edition),N/A,N/A,5IDs1CK15HegSAhGEbSYXo,292680,13,50,yacht rock
2WUEArGyLZm29UQ1PT7i3F,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,2pj2wbzFFzIYaOg2wuOK2Z,WAIT FOR U (feat. Drake & Tems),2022-04-27 00:00:00+00:00,2022.0,1RyvyyTE3xzB2ZywiAwp0i; 3TVXtAsR1Inumwj472S9r4; 687cZJR45JO7jhk1LHIbgq,189893,1,50,afro r&b; afrobeat; afrobeats; alté; rap
4r5VaK6H1bq0cTGPMTN97Z,Miss You Much,Janet Jackson,4OD3LU6001esAtFshDX46M,Rhythm Nation 1814,1989-09-19 00:00:00+00:00,1989.0,4qwGe91Bz9K2T8jXTZ815W,252333,20,50,new jack swing
2QVHmiFTjFsHyxONRdbkcq,How Do You Talk To An Angel?,The Heights,1aF9JPXdMLYIBOSDbPYdBD,The Heights,1992-01-01 00:00:00+00:00,1992.0,3VvCoGaJ64OBTnhiqta7XL,227266,14,50,
49nBXQzYNyjoBmUda3ezMf,Whatever Gets You Thru The Night - Remastered 2010,John Lennon,3n1j9GslH8h0jIx7NRUIX4,Walls And Bridges,1974-09-26 00:00:00+00:00,1974.0,4x1nvY2FN8jxqAFA0DA02H,207306,12,50,christmas
6vXZs9rEQF7Nd6O8Ue7NrT,Are You Lonesome Tonight,Elvis Presley,5Iec810oL6PorbyBVjLnmD,"Elvis' Golden Records, Vol. 3",1963-08-11 00:00:00+00:00,1963.0,43ZHCT0cAZBISjO8DG9PnE,187026,12,50,rock and roll; rockabilly
6TSM5vkz0WzyZsNAKKYDcw,Someday,Mariah Carey,5SwNGsGw1I8H361DKiYnnn,Mariah Carey,1990-06-12 00:00:00+00:00,1990.0,4iHNK0tOyZPYnBU7nGAgpQ,246106,11,50,christmas
637V2ymBt4Ljlbz4EmRys8,This Used to Be My Playground,Madonna,7kUiJdXqLkMTkpY0PmXUv5,Something to Remember,1995-11-17 00:00:00+00:00,1995.0,6tbjWDEIzxoDsBA1FuhfPW,310266,14,50,
56BSwBKWHYldQOgYLHiehs,Magic,Olivia Newton-John,0dWzFLXRM8F1IsEYdKopAa,Xanadu,1980-01-01 00:00:00+00:00,1980.0,4BoRxUdrcgbbq1rxJvvhg9,271666,10,49,
